,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
154,"Saturday, Sep 20",SDP,Home,SFG,3.0,2.0,73-81,3.0,14.5,N,3
155,"Sunday, Sep 21",SDP,Home,SFG,8.0,2.0,74-81,3.0,14.5,D,4
156,"Monday, Sep 22",SDP,Home,COL,1.0,0.0,75-81,3.0,13.5,N,5
157,"Tuesday, Sep 23",SDP,Home,COL,2.0,3.0,75-82,3.0,14.5,N,-1
158,"Wednesday, Sep 24",SDP,Home,COL,4.0,3.0,76-82,3.0,14.5,N,1
159,"Thursday, Sep 25",SDP,@,SFG,8.0,9.0,76-83,3.0,15.0,N,-1
160,"Friday, Sep 26",SDP,@,SFG,4.0,1.0,77-83,3.0,15.0,N,1
161,"Saturday, Sep 27",SDP,@,SFG,1.0,3.0,77-84,3.0,16.0,D,-1
162,"Sunday, Sep 28",SDP,@,SFG,3.0,9.0,77-85,3.0,17.0,D,-2
1,"Monday, Apr 6",SDP,@,LAD,3.0,6.0,0-1,4.0,1.0,D,-1
2,"Tuesday, Apr 7",SDP,@,LAD,7.0,3.0,1-1,2.0,1.0,N,1
3,"Wednesday, Apr 8",SDP,@,LAD,4.0,7.0,1-2,4.0,2.0,N,-1
4,"Thursday, Apr 9",SDP,Home,SFG,0.0,1.0,1-3,5.0,2.5,D,-2
5,"Friday, Apr 10",SDP,Home,SFG,1.0,0.0,2-3,5.0,2.5,N,1
6,"Saturday, Apr 11",SDP,Home,SFG,10.0,2.0,3-3,3.0,1.5,N,2
7,"Sunday, Apr 12",SDP,Home,SFG,6.0,4.0,4-3,2.0,0.5,D,3
8,"Monday, Apr 13",SDP,Home,ARI,4.0,8.0,4-4,4.0,1.5,N,-1
9,"Tuesday, Apr 14",SDP,Home,ARI,5.0,1.0,5-4,3.0,1.5,N,1
10,"Wednesday, Apr 15",SDP,Home,ARI,3.0,2.0,6-4,3.0,1.5,N,2
11,"Friday, Apr 17",SDP,@,CHC,5.0,4.0,7-4,3.0,0.5,D,3
12,"Saturday, Apr 18",SDP,@,CHC,6.0,7.0,7-5,3.0,1.5,D,-1
13,"Sunday, Apr 19",SDP,@,CHC,5.0,2.0,8-5,2.0,1.5,D,1
14,"Monday, Apr 20",SDP,@,COL,14.0,3.0,9-5,2.0,1.0,N,2
15,"Tuesday, Apr 21",SDP,@,COL,7.0,6.0,10-5,1.0,Tied,N,3
16,"Wednesday, Apr 22",SDP,@,COL,4.0,5.0,10-6,1.0,Tied,N,-1
17,"Thursday, Apr 23",SDP,@,COL,1.0,2.0,10-7,1.0,Tied,D,-2
18,"Friday, Apr 24",SDP,Home,LAD,0.0,3.0,10-8,3.0,1.0,N,-3
19,"Saturday, Apr 25",SDP,Home,LAD,8.0,11.0,10-9,3.0,2.0,N,-4
20,"Sunday, Apr 26",SDP,Home,LAD,3.0,1.0,11-9,2.0,1.0,D,1
21,"Monday, Apr 27",SDP,Home,HOU,4.0,9.0,11-10,3.0,2.0,N,-1
22,"Tuesday, Apr 28",SDP,Home,HOU,3.0,14.0,11-11,3.0,2.0,N,-2
23,"Wednesday, Apr 29",SDP,Home,HOU,2.0,7.0,11-12,3.0,3.0,D,-3
24,"Friday, May 1",SDP,Home,COL,14.0,3.0,12-12,2.0,3.0,N,1
25,"Saturday, May 2",SDP,Home,COL,4.0,2.0,13-12,2.0,3.0,N,2
26,"Sunday, May 3",SDP,Home,COL,8.0,6.0,14-12,2.0,3.0,D,3
27,"Monday, May 4",SDP,@,SFG,0.0,2.0,14-13,2.0,3.0,N,-1
28,"Tuesday, May 5",SDP,@,SFG,0.0,6.0,14-14,3.0,4.0,N,-2
29,"Wednesday, May 6",SDP,@,SFG,9.0,1.0,15-14,2.0,3.0,D,1
30,"Thursday, May 7",SDP,@,ARI,0.0,11.0,15-15,2.0,4.0,N,-1
31,"Friday, May 8",SDP,@,ARI,6.0,5.0,16-15,2.0,4.0,N,1
32,"Saturday, May 9",SDP,@,ARI,6.0,4.0,17-15,2.0,3.5,N,2
33,"Sunday, May 10",SDP,@,ARI,1.0,2.0,17-16,2.0,4.5,D,-1
34,"Tuesday, May 12",SDP,@,SEA,4.0,11.0,17-17,3.0,6.0,N,-2
35,"Wednesday, May 13",SDP,@,SEA,4.0,2.0,18-17,2.0,5.0,N,1
36,"Thursday, May 14",SDP,Home,WSN,8.0,3.0,19-17,2.0,4.0,N,2
37,"Friday, May 15",SDP,Home,WSN,0.0,10.0,19-18,2.0,5.0,N,-1
38,"Saturday, May 16",SDP,Home,WSN,1.0,4.0,19-19,3.0,5.0,N,-2
39,"Sunday, May 17",SDP,Home,WSN,5.0,10.0,19-20,3.0,6.0,D,-3
40,"Tuesday, May 19",SDP,Home,CHC,4.0,3.0,20-20,3.0,5.0,N,1
41,"Wednesday, May 20",SDP,Home,CHC,2.0,3.0,20-21,3.0,5.0,N,-1
42,"Thursday, May 21",SDP,Home,CHC,0.0,3.0,20-22,3.0,5.0,N,-2
43,"Friday, May 22",SDP,@,LAD,1.0,2.0,20-23,4.0,6.0,N,-3
44,"Saturday, May 23",SDP,@,LAD,0.0,2.0,20-24,4.0,7.0,N,-4
45,"Sunday, May 24",SDP,@,LAD,11.0,3.0,21-24,4.0,6.0,D,1
46,"Monday, May 25",SDP,@,LAA,3.0,4.0,21-25,4.0,7.0,N,-1
47,"Tuesday, May 26",SDP,@,LAA,4.0,0.0,22-25,3.0,7.0,N,1
48,"Wednesday, May 27",SDP,@,LAA,5.0,4.0,23-25,3.0,6.0,N,2
49,"Thursday, May 28",SDP,Home,PIT,5.0,11.0,23-26,3.0,6.5,N,-1
50,"Friday, May 29",SDP,Home,PIT,6.0,2.0,24-26,3.0,6.0,N,1
51,"Saturday, May 30",SDP,Home,PIT,2.0,5.0,24-27,4.0,6.5,N,-1
52,"Sunday, May 31",SDP,Home,PIT,7.0,1.0,25-27,3.0,5.5,N,1
53,"Monday, Jun 1",SDP,Home,NYM,0.0,7.0,25-28,3.0,6.5,N,-1
54,"Tuesday, Jun 2",SDP,Home,NYM,7.0,2.0,26-28,3.0,6.0,N,1
55,"Wednesday, Jun 3",SDP,Home,NYM,7.0,3.0,27-28,3.0,5.0,N,2
56,"Friday, Jun 5",SDP,@,CIN,6.0,2.0,28-28,3.0,3.5,N,3
57,"Saturday, Jun 6",SDP,@,CIN,9.0,7.0,29-28,3.0,3.5,D,4
58,"Sunday, Jun 7",SDP,@,CIN,0.0,4.0,29-29,3.0,3.5,D,-1
59,"Monday, Jun 8",SDP,@,ATL,5.0,3.0,30-29,3.0,3.5,N,1
60,"Tuesday, Jun 9",SDP,@,ATL,5.0,6.0,30-30,3.0,4.5,N,-1
61,"Wednesday, Jun 10",SDP,@,ATL,1.0,4.0,30-31,3.0,5.5,N,-2
62,"Thursday, Jun 11",SDP,@,ATL,6.0,4.0,31-31,3.0,5.0,D,1
63,"Friday, Jun 12",SDP,Home,LAD,3.0,4.0,31-32,3.0,6.0,N,-1
64,"Saturday, Jun 13",SDP,Home,LAD,2.0,1.0,32-32,3.0,5.0,N,1
65,"Sunday, Jun 14",SDP,Home,LAD,2.0,4.0,32-33,3.0,6.0,D,-1
66,"Monday, Jun 15",SDP,Home,OAK,1.0,9.0,32-34,4.0,6.0,N,-2
67,"Tuesday, Jun 16",SDP,Home,OAK,5.0,6.0,32-35,4.0,6.0,D,-3
68,"Wednesday, Jun 17",SDP,@,OAK,2.0,16.0,32-36,4.0,6.0,N,-4
69,"Thursday, Jun 18",SDP,@,OAK,3.0,1.0,33-36,4.0,6.0,D,1
70,"Friday, Jun 19",SDP,@,ARI,2.0,4.0,33-37,4.0,6.0,N,-1
71,"Saturday, Jun 20",SDP,@,ARI,8.0,1.0,34-37,4.0,5.0,N,1
72,"Sunday, Jun 21",SDP,@,ARI,2.0,7.0,34-38,4.0,6.0,D,-1
73,"Tuesday, Jun 23",SDP,@,SFG,3.0,2.0,35-38,4.0,4.5,N,1
74,"Wednesday, Jun 24",SDP,@,SFG,0.0,6.0,35-39,4.0,5.5,N,-1
75,"Thursday, Jun 25",SDP,@,SFG,8.0,13.0,35-40,4.0,6.5,D,-2
76,"Friday, Jun 26",SDP,Home,ARI,4.0,2.0,36-40,4.0,6.5,N,1
77,"Saturday, Jun 27",SDP,Home,ARI,7.0,2.0,37-40,3.0,5.5,N,2
78,"Sunday, Jun 28",SDP,Home,ARI,4.0,6.0,37-41,4.0,6.5,D,-1
79,"Tuesday, Jun 30",SDP,Home,SEA,0.0,5.0,37-42,4.0,7.0,N,-2
80,"Wednesday, Jul 1",SDP,Home,SEA,0.0,7.0,37-43,4.0,8.0,D,-3
81,"Thursday, Jul 2",SDP,@,STL,5.0,3.0,38-43,4.0,7.5,N,1
82,"Friday, Jul 3",SDP,@,STL,2.0,1.0,39-43,4.0,6.5,N,2
83,"Saturday, Jul 4",SDP,@,STL,1.0,2.0,39-44,4.0,7.5,D,-1
84,"Sunday, Jul 5",SDP,@,STL,1.0,3.0,39-45,4.0,7.5,D,-2
85,"Monday, Jul 6",SDP,@,PIT,1.0,2.0,39-46,4.0,8.5,N,-3
86,"Tuesday, Jul 7",SDP,@,PIT,2.0,3.0,39-47,4.0,8.5,N,-4
87,"Wednesday, Jul 8",SDP,@,PIT,2.0,5.0,39-48,4.0,9.5,N,-5
88,"Friday, Jul 10",SDP,@,TEX,3.0,4.0,39-49,4.0,11.0,N,-6
89,"Saturday, Jul 11",SDP,@,TEX,6.0,5.0,40-49,4.0,10.0,N,1
90,"Sunday, Jul 12",SDP,@,TEX,2.0,1.0,41-49,4.0,10.0,D,2
91,"Friday, Jul 17",SDP,Home,COL,4.0,2.0,42-49,4.0,9.0,N,3
92,"Saturday, Jul 18",SDP,Home,COL,5.0,4.0,43-49,4.0,9.0,N,4
93,"Monday, Jul 20",SDP,Home,SFG,4.0,2.0,44-49,3.0,8.5,N,5
94,"Tuesday, Jul 21",SDP,Home,SFG,3.0,9.0,44-50,3.0,8.5,N,-1
95,"Wednesday, Jul 22",SDP,Home,SFG,1.0,7.0,44-51,3.0,9.5,D,-2
96,"Thursday, Jul 23",SDP,Home,MIA,0.0,4.0,44-52,4.0,10.5,N,-3
97,"Friday, Jul 24",SDP,Home,MIA,3.0,1.0,45-52,3.0,10.5,N,1
98,"Saturday, Jul 25",SDP,Home,MIA,3.0,1.0,46-52,3.0,9.5,N,2
99,"Sunday, Jul 26",SDP,Home,MIA,3.0,2.0,47-52,3.0,8.5,D,3
100,"Tuesday, Jul 28",SDP,@,NYM,0.0,4.0,47-53,4.0,8.5,N,-1
101,"Wednesday, Jul 29",SDP,@,NYM,7.0,3.0,48-53,4.0,8.5,N,1
102,"Thursday, Jul 30",SDP,@,NYM,8.0,7.0,49-53,4.0,8.0,D,2
103,"Friday, Jul 31",SDP,@,MIA,8.0,3.0,50-53,4.0,8.0,N,3
104,"Saturday, Aug 1",SDP,@,MIA,5.0,3.0,51-53,3.0,8.0,N,4
105,"Sunday, Aug 2",SDP,@,MIA,2.0,5.0,51-54,3.0,9.0,D,-1
106,"Monday, Aug 3",SDP,@,MIL,13.0,5.0,52-54,3.0,8.5,N,1
107,"Tuesday, Aug 4",SDP,@,MIL,1.0,4.0,52-55,3.0,8.5,N,-1
108,"Wednesday, Aug 5",SDP,@,MIL,5.0,8.0,52-56,4.0,9.5,N,-2
109,"Thursday, Aug 6",SDP,@,MIL,1.0,10.0,52-57,4.0,10.5,D,-3
110,"Friday, Aug 7",SDP,Home,PHI,3.0,4.0,52-58,4.0,10.5,N,-4
111,"Saturday, Aug 8",SDP,Home,PHI,2.0,4.0,52-59,4.0,10.5,N,-5
112,"Sunday, Aug 9",SDP,Home,PHI,3.0,5.0,52-60,4.0,10.5,D,-6
113,"Monday, Aug 10",SDP,Home,CIN,2.0,1.0,53-60,4.0,9.5,N,1
114,"Tuesday, Aug 11",SDP,Home,CIN,11.0,6.0,54-60,4.0,9.5,N,2
115,"Wednesday, Aug 12",SDP,Home,CIN,3.0,7.0,54-61,4.0,10.5,D,-1
116,"Friday, Aug 14",SDP,@,COL,9.0,5.0,55-61,4.0,10.0,N,1
117,"Saturday, Aug 15",SDP,@,COL,7.0,5.0,56-61,4.0,10.0,N,2
118,"Sunday, Aug 16",SDP,@,COL,0.0,5.0,56-62,4.0,11.0,D,-1
119,"Monday, Aug 17",SDP,Home,ATL,5.0,3.0,57-62,4.0,10.5,N,1
120,"Tuesday, Aug 18",SDP,Home,ATL,9.0,0.0,58-62,4.0,9.5,N,2
121,"Wednesday, Aug 19",SDP,Home,ATL,3.0,2.0,59-62,3.0,8.5,D,3
122,"Friday, Aug 21",SDP,Home,STL,9.0,3.0,60-62,4.0,7.5,N,4
123,"Saturday, Aug 22",SDP,Home,STL,8.0,0.0,61-62,4.0,6.5,N,5
124,"Sunday, Aug 23",SDP,Home,STL,3.0,10.0,61-63,4.0,6.5,D,-1
125,"Tuesday, Aug 25",SDP,@,WSN,3.0,8.0,61-64,4.0,7.5,N,-2
126,"Wednesday, Aug 26",SDP,@,WSN,6.0,5.0,62-64,3.0,7.5,N,1
127,"Thursday, Aug 27",SDP,@,WSN,2.0,4.0,62-65,3.0,8.5,N,-1
128,"Friday, Aug 28",SDP,@,PHI,1.0,7.0,62-66,4.0,9.5,N,-2
129,"Saturday, Aug 29",SDP,@,PHI,3.0,4.0,62-67,4.0,10.5,N,-3
130,"Sunday, Aug 30",SDP,@,PHI,9.0,4.0,63-67,3.0,9.5,D,1
131,"Monday, Aug 31",SDP,Home,TEX,7.0,0.0,64-67,3.0,9.5,N,2
132,"Tuesday, Sep 1",SDP,Home,TEX,6.0,8.0,64-68,4.0,10.5,N,-1
133,"Wednesday, Sep 2",SDP,Home,TEX,3.0,4.0,64-69,4.0,11.5,N,-2
134,"Thursday, Sep 3",SDP,Home,LAD,10.0,7.0,65-69,3.0,10.5,N,1
135,"Friday, Sep 4",SDP,Home,LAD,4.0,8.0,65-70,3.0,11.5,N,-1
136,"Saturday, Sep 5",SDP,Home,LAD,0.0,2.0,65-71,3.0,12.5,N,-2
137,"Sunday, Sep 6",SDP,Home,LAD,1.0,5.0,65-72,3.0,13.5,D,-3
138,"Monday, Sep 7",SDP,Home,COL,4.0,6.0,65-73,4.0,14.5,D,-4
139,"Tuesday, Sep 8",SDP,Home,COL,2.0,1.0,66-73,3.0,14.5,N,1
140,"Wednesday, Sep 9",SDP,Home,COL,11.0,4.0,67-73,3.0,13.5,N,2
141,"Thursday, Sep 10",SDP,Home,COL,3.0,4.0,67-74,4.0,14.0,D,-1
142,"Friday, Sep 11",SDP,@,SFG,1.0,9.0,67-75,4.0,14.0,N,-2
143,"Saturday, Sep 12",SDP,@,SFG,0.0,8.0,67-76,4.0,15.0,N,-3
144,"Sunday, Sep 13",SDP,@,SFG,3.0,10.0,67-77,4.0,16.0,D,-4
145,"Monday, Sep 14",SDP,@,ARI,10.0,3.0,68-77,4.0,16.0,N,1
146,"Tuesday, Sep 15",SDP,@,ARI,4.0,6.0,68-78,4.0,16.0,N,-1
147,"Wednesday, Sep 16",SDP,@,ARI,4.0,3.0,69-78,4.0,16.0,N,1
148,"Friday, Sep 18",SDP,@,COL,4.0,7.0,69-79,4.0,17.0,N,-1
149,"Saturday, Sep 19",SDP,@,COL,2.0,10.0,69-80,4.0,17.0,N,-2
150,"Sunday, Sep 20",SDP,@,COL,10.0,4.0,70-80,4.0,16.0,D,1
151,"Tuesday, Sep 22",SDP,Home,SFG,2.0,4.0,70-81,4.0,15.5,N,-1
152,"Wednesday, Sep 23",SDP,Home,SFG,5.0,4.0,71-81,4.0,15.5,N,1
153,"Thursday, Sep 24",SDP,Home,SFG,5.0,4.0,72-81,4.0,15.5,N,2
154,"Friday, Sep 25",SDP,Home,ARI,3.0,6.0,72-82,4.0,15.5,N,-1
155,"Saturday, Sep 26",SDP,Home,ARI,3.0,0.0,73-82,4.0,14.5,N,1
156,"Sunday, Sep 27",SDP,Home,ARI,2.0,4.0,73-83,4.0,14.5,D,-1
157,"Tuesday, Sep 29",SDP,Home,MIL,3.0,4.0,73-84,4.0,15.0,N,-2
158,"Wednesday, Sep 30",SDP,Home,MIL,0.0,5.0,73-85,4.0,15.0,N,-3
159,"Thursday, Oct 1",SDP,Home,MIL,3.0,1.0,74-85,4.0,15.0,D,1
160,"Friday, Oct 2",SDP,@,LAD,2.0,6.0,74-86,4.0,16.0,N,-1
161,"Saturday, Oct 3",SDP,@,LAD,1.0,2.0,74-87,4.0,17.0,N,-2
162,"Sunday, Oct 4",SDP,@,LAD,3.0,6.0,74-88,4.0,18.0,D,-3
1,"Monday, Apr 4",SDP,Home,LAD,0.0,15.0,0-1,4.0,1.0,D,-1
2,"Tuesday, Apr 5",SDP,Home,LAD,0.0,3.0,0-2,5.0,2.0,N,-2
3,"Wednesday, Apr 6",SDP,Home,LAD,0.0,7.0,0-3,5.0,3.0,N,-3
4,"Friday, Apr 8",SDP,@,COL,13.0,6.0,1-3,5.0,2.5,D,1
5,"Saturday, Apr 9",SDP,@,COL,16.0,3.0,2-3,3.0,1.5,N,2
6,"Sunday, Apr 10",SDP,@,COL,3.0,6.0,2-4,4.0,2.5,D,-1
7,"Monday, Apr 11",SDP,@,PHI,4.0,3.0,3-4,4.0,2.0,D,1
8,"Tuesday, Apr 12",SDP,@,PHI,0.0,3.0,3-5,4.0,3.0,N,-1
9,"Wednesday, Apr 13",SDP,@,PHI,1.0,2.0,3-6,4.0,3.0,N,-2
10,"Thursday, Apr 14",SDP,@,PHI,0.0,3.0,3-7,4.0,3.0,D,-3
11,"Friday, Apr 15",SDP,Home,ARI,2.0,3.0,3-8,5.0,4.0,N,-4
12,"Saturday, Apr 16",SDP,Home,ARI,5.0,3.0,4-8,4.0,3.0,N,1
13,"Sunday, Apr 17",SDP,Home,ARI,3.0,7.0,4-9,5.0,4.0,D,-1
14,"Tuesday, Apr 19",SDP,Home,PIT,5.0,4.0,5-9,5.0,3.0,N,1
15,"Wednesday, Apr 20",SDP,Home,PIT,8.0,2.0,6-9,5.0,3.0,N,2
16,"Thursday, Apr 21",SDP,Home,PIT,1.0,11.0,6-10,5.0,4.0,N,-1
17,"Friday, Apr 22",SDP,Home,STL,4.0,1.0,7-10,5.0,3.0,N,1
18,"Saturday, Apr 23",SDP,Home,STL,2.0,11.0,7-11,5.0,4.0,N,-1
19,"Sunday, Apr 24",SDP,Home,STL,5.0,8.0,7-12,5.0,5.0,D,-2
20,"Monday, Apr 25",SDP,@,SFG,4.0,5.0,7-13,5.0,5.0,N,-3
21,"Tuesday, Apr 26",SDP,@,SFG,0.0,1.0,7-14,5.0,5.0,N,-4
22,"Wednesday, Apr 27",SDP,@,SFG,9.0,13.0,7-15,5.0,5.0,D,-5
23,"Friday, Apr 29",SDP,@,LAD,5.0,1.0,8-15,5.0,3.5,N,1
24,"Saturday, Apr 30",SDP,@,LAD,5.0,2.0,9-15,5.0,2.5,N,2
25,"Sunday, May 1",SDP,@,LAD,0.0,1.0,9-16,5.0,3.5,D,-1
26,"Monday, May 2",SDP,Home,COL,2.0,1.0,10-16,5.0,3.5,N,1
27,"Tuesday, May 3",SDP,Home,COL,6.0,3.0,11-16,5.0,3.5,N,2
28,"Wednesday, May 4",SDP,Home,COL,0.0,2.0,11-17,5.0,3.5,D,-1
29,"Thursday, May 5",SDP,Home,NYM,5.0,3.0,12-17,4.0,2.5,N,1
30,"Friday, May 6",SDP,Home,NYM,2.0,0.0,13-17,4.0,2.5,N,2
31,"Saturday, May 7",SDP,Home,NYM,3.0,6.0,13-18,5.0,3.5,N,-1
32,"Sunday, May 8",SDP,Home,NYM,3.0,4.0,13-19,5.0,3.5,D,-2
33,"Tuesday, May 10",SDP,@,CHC,7.0,8.0,13-20,5.0,4.0,N,-3
34,"Wednesday, May 11 (1)",SDP,@,CHC,7.0,4.0,14-20,5.0,2.5,D,1
35,"Wednesday, May 11 (2)",SDP,@,CHC,1.0,0.0,15-20,5.0,2.5,N,2
36,"Thursday, May 12",SDP,@,MIL,3.0,0.0,16-20,5.0,2.5,N,3
37,"Friday, May 13",SDP,@,MIL,0.0,1.0,16-21,5.0,3.5,N,-1
38,"Saturday, May 14",SDP,@,MIL,8.0,7.0,17-21,4.0,3.5,N,1
39,"Sunday, May 15",SDP,@,MIL,2.0,3.0,17-22,4.0,4.5,D,-1
40,"Tuesday, May 17",SDP,Home,SFG,1.0,5.0,17-23,5.0,5.5,N,-2
41,"Wednesday, May 18",SDP,Home,SFG,1.0,2.0,17-24,5.0,6.5,N,-3
42,"Thursday, May 19",SDP,Home,SFG,1.0,3.0,17-25,5.0,7.5,N,-4
43,"Friday, May 20",SDP,Home,LAD,7.0,6.0,18-25,5.0,6.5,N,1
44,"Saturday, May 21",SDP,Home,LAD,3.0,2.0,19-25,5.0,6.5,N,2
45,"Sunday, May 22",SDP,Home,LAD,5.0,9.0,19-26,5.0,7.5,D,-1
46,"Monday, May 23",SDP,@,SFG,0.0,1.0,19-27,5.0,8.5,N,-2
47,"Tuesday, May 24",SDP,@,SFG,2.0,8.0,19-28,5.0,9.5,N,-3
48,"Wednesday, May 25",SDP,@,SFG,3.0,4.0,19-29,5.0,10.5,D,-4
49,"Friday, May 27",SDP,@,ARI,10.0,3.0,20-29,5.0,9.5,N,1
50,"Saturday, May 28",SDP,@,ARI,7.0,8.0,20-30,5.0,10.5,N,-1
51,"Sunday, May 29",SDP,@,ARI,3.0,6.0,20-31,5.0,11.5,D,-2
52,"Monday, May 30",SDP,@,SEA,3.0,9.0,20-32,5.0,11.5,D,-3
53,"Tuesday, May 31",SDP,@,SEA,4.0,16.0,20-33,5.0,12.5,D,-4
54,"Wednesday, Jun 1",SDP,Home,SEA,14.0,6.0,21-33,5.0,11.5,N,1
55,"Thursday, Jun 2",SDP,Home,SEA,13.0,16.0,21-34,5.0,12.5,N,-1
56,"Friday, Jun 3",SDP,Home,COL,4.0,0.0,22-34,5.0,12.5,N,1
57,"Saturday, Jun 4",SDP,Home,COL,4.0,3.0,23-34,5.0,11.5,N,2
58,"Sunday, Jun 5",SDP,Home,COL,3.0,10.0,23-35,5.0,11.5,N,-1
59,"Monday, Jun 6",SDP,Home,ATL,7.0,2.0,24-35,5.0,11.0,N,1
60,"Tuesday, Jun 7",SDP,Home,ATL,4.0,3.0,25-35,5.0,10.0,N,2
61,"Wednesday, Jun 8",SDP,Home,ATL,2.0,4.0,25-36,5.0,11.0,D,-1
62,"Friday, Jun 10",SDP,@,COL,7.0,5.0,26-36,4.0,10.0,N,1
63,"Saturday, Jun 11",SDP,@,COL,3.0,5.0,26-37,5.0,11.0,D,-1
64,"Sunday, Jun 12",SDP,@,COL,1.0,2.0,26-38,5.0,12.0,D,-2
65,"Monday, Jun 13",SDP,Home,MIA,4.0,13.0,26-39,5.0,13.0,N,-3
66,"Tuesday, Jun 14",SDP,Home,MIA,2.0,5.0,26-40,5.0,14.0,N,-4
67,"Wednesday, Jun 15",SDP,Home,MIA,6.0,3.0,27-40,5.0,14.0,D,1
68,"Thursday, Jun 16",SDP,Home,WSN,5.0,8.0,27-41,5.0,14.5,N,-1
69,"Friday, Jun 17",SDP,Home,WSN,5.0,7.0,27-42,5.0,15.5,N,-2
70,"Saturday, Jun 18",SDP,Home,WSN,7.0,3.0,28-42,5.0,15.5,N,1
71,"Sunday, Jun 19",SDP,Home,WSN,6.0,3.0,29-42,5.0,15.5,D,2
72,"Tuesday, Jun 21",SDP,@,BAL,10.0,7.0,30-42,5.0,15.0,N,3
73,"Wednesday, Jun 22",SDP,@,BAL,2.0,7.0,30-43,5.0,16.0,N,-1
74,"Thursday, Jun 23",SDP,@,CIN,7.0,4.0,31-43,5.0,16.0,N,1
75,"Friday, Jun 24",SDP,@,CIN,13.0,4.0,32-43,5.0,16.0,N,2
76,"Saturday, Jun 25",SDP,@,CIN,3.0,0.0,33-43,5.0,15.0,D,3
77,"Sunday, Jun 26",SDP,@,CIN,0.0,3.0,33-44,5.0,16.0,D,-1
78,"Tuesday, Jun 28",SDP,Home,BAL,7.0,11.0,33-45,5.0,15.5,N,-2
79,"Wednesday, Jun 29",SDP,Home,BAL,6.0,12.0,33-46,5.0,15.5,D,-3
80,"Friday, Jul 1",SDP,Home,NYY,7.0,6.0,34-46,5.0,16.0,N,1
81,"Saturday, Jul 2",SDP,Home,NYY,2.0,1.0,35-46,5.0,15.0,N,2
82,"Sunday, Jul 3",SDP,Home,NYY,3.0,6.0,35-47,5.0,16.0,D,-1
83,"Monday, Jul 4",SDP,@,ARI,8.0,4.0,36-47,4.0,16.0,N,1
84,"Tuesday, Jul 5",SDP,@,ARI,5.0,7.0,36-48,5.0,16.0,N,-1
85,"Wednesday, Jul 6",SDP,@,ARI,13.0,6.0,37-48,4.0,16.0,N,1
86,"Thursday, Jul 7",SDP,@,LAD,6.0,0.0,38-48,4.0,15.5,N,2
87,"Friday, Jul 8",SDP,@,LAD,6.0,10.0,38-49,4.0,16.5,N,-1
88,"Saturday, Jul 9",SDP,@,LAD,3.0,4.0,38-50,4.0,17.5,D,-2
89,"Sunday, Jul 10",SDP,@,LAD,1.0,3.0,38-51,4.0,18.5,D,-3
90,"Friday, Jul 15",SDP,Home,SFG,4.0,1.0,39-51,4.0,17.5,N,1
91,"Saturday, Jul 16",SDP,Home,SFG,7.0,6.0,40-51,4.0,16.5,N,2
92,"Sunday, Jul 17",SDP,Home,SFG,5.0,3.0,41-51,4.0,15.5,D,3
93,"Monday, Jul 18",SDP,@,STL,2.0,10.0,41-52,4.0,16.0,N,-1
94,"Wednesday, Jul 20 (1)",SDP,@,STL,2.0,4.0,41-53,4.0,16.0,D,-2
95,"Wednesday, Jul 20 (2)",SDP,@,STL,2.0,3.0,41-54,4.0,16.0,N,-3
96,"Thursday, Jul 21",SDP,@,STL,5.0,6.0,41-55,4.0,16.5,N,-4
97,"Friday, Jul 22",SDP,@,WSN,5.0,3.0,42-55,4.0,15.5,N,1
98,"Saturday, Jul 23",SDP,@,WSN,2.0,3.0,42-56,4.0,16.5,N,-1
99,"Sunday, Jul 24",SDP,@,WSN,10.0,6.0,43-56,4.0,15.5,D,1
100,"Monday, Jul 25",SDP,@,TOR,2.0,4.0,43-57,4.0,15.5,N,-1
101,"Tuesday, Jul 26",SDP,@,TOR,6.0,7.0,43-58,4.0,16.5,N,-2
102,"Wednesday, Jul 27",SDP,@,TOR,8.0,4.0,44-58,4.0,15.5,D,1
103,"Friday, Jul 29",SDP,Home,CIN,0.0,6.0,44-59,4.0,15.0,N,-1
104,"Saturday, Jul 30",SDP,Home,CIN,2.0,1.0,45-59,4.0,15.0,N,1
105,"Sunday, Jul 31",SDP,Home,CIN,2.0,3.0,45-60,4.0,16.0,D,-1
106,"Monday, Aug 1",SDP,Home,MIL,7.0,3.0,46-60,4.0,15.5,N,1
107,"Tuesday, Aug 2",SDP,Home,MIL,2.0,3.0,46-61,4.0,15.5,N,-1
108,"Wednesday, Aug 3",SDP,Home,MIL,12.0,3.0,47-61,4.0,14.5,D,1
109,"Friday, Aug 5",SDP,Home,PHI,4.0,5.0,47-62,4.0,15.0,N,-1
110,"Saturday, Aug 6",SDP,Home,PHI,9.0,7.0,48-62,4.0,15.0,N,1
111,"Sunday, Aug 7",SDP,Home,PHI,5.0,6.0,48-63,4.0,15.0,D,-1
112,"Tuesday, Aug 9",SDP,@,PIT,4.0,6.0,48-64,4.0,15.5,N,-2
113,"Wednesday, Aug 10",SDP,@,PIT,4.0,0.0,49-64,4.0,15.5,N,1
114,"Thursday, Aug 11",SDP,@,PIT,0.0,4.0,49-65,4.0,16.0,D,-1
115,"Friday, Aug 12",SDP,@,NYM,8.0,6.0,50-65,4.0,15.0,N,1
116,"Saturday, Aug 13",SDP,@,NYM,2.0,3.0,50-66,4.0,16.0,N,-1
