,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
17,"Monday, Apr 23",ATL,@,LAD,2.0,7.0,10-7,2.0,2.5,N,-2
18,"Tuesday, Apr 24",ATL,@,LAD,4.0,3.0,11-7,2.0,2.5,N,1
19,"Wednesday, Apr 25",ATL,@,LAD,4.0,2.0,12-7,2.0,2.5,N,2
20,"Friday, Apr 27",ATL,Home,PIT,6.0,1.0,13-7,2.0,1.0,N,3
21,"Saturday, Apr 28",ATL,Home,PIT,2.0,4.0,13-8,2.0,1.0,N,-1
22,"Sunday, Apr 29",ATL,Home,PIT,4.0,3.0,14-8,1.0,Tied,D,1
23,"Monday, Apr 30",ATL,Home,PIT,3.0,9.0,14-9,2.0,0.5,N,-1
24,"Tuesday, May 1",ATL,Home,PHI,2.0,4.0,14-10,2.0,0.5,N,-2
25,"Wednesday, May 2",ATL,Home,PHI,15.0,13.0,15-10,2.0,0.5,N,1
26,"Thursday, May 3",ATL,Home,PHI,0.0,4.0,15-11,2.0,1.5,D,-1
27,"Friday, May 4",ATL,@,COL,9.0,8.0,16-11,2.0,1.5,N,1
28,"Saturday, May 5",ATL,@,COL,13.0,9.0,17-11,2.0,1.5,N,2
29,"Sunday, May 6",ATL,@,COL,7.0,2.0,18-11,2.0,0.5,D,3
30,"Monday, May 7",ATL,@,CHC,1.0,5.0,18-12,2.0,1.0,N,-1
31,"Tuesday, May 8",ATL,@,CHC,3.0,1.0,19-12,1.0,Tied,N,1
32,"Wednesday, May 9",ATL,@,CHC,0.0,1.0,19-13,1.0,Tied,D,-1
33,"Friday, May 11",ATL,@,STL,9.0,7.0,20-13,2.0,0.5,N,1
34,"Saturday, May 12",ATL,@,STL,7.0,2.0,21-13,2.0,0.5,N,2
35,"Sunday, May 13",ATL,@,STL,7.0,4.0,22-13,1.0,up 0.5,D,3
36,"Monday, May 14",ATL,Home,CIN,1.0,3.0,22-14,2.0,0.5,N,-1
37,"Tuesday, May 15",ATL,Home,CIN,6.0,2.0,23-14,1.0,up 0.5,N,1
38,"Wednesday, May 16",ATL,Home,MIA,4.0,8.0,23-15,2.0,0.5,N,-1
39,"Thursday, May 17",ATL,Home,MIA,7.0,0.0,24-15,1.0,up 0.5,N,1
40,"Friday, May 18",ATL,@,TBR,5.0,3.0,25-15,1.0,up 1.5,N,2
41,"Saturday, May 19",ATL,@,TBR,2.0,5.0,25-16,1.0,up 1.5,D,-1
42,"Sunday, May 20",ATL,@,TBR,2.0,0.0,26-16,1.0,up 1.5,D,1
43,"Monday, May 21",ATL,@,CIN,1.0,4.0,26-17,1.0,up 0.5,N,-1
44,"Tuesday, May 22",ATL,@,CIN,3.0,4.0,26-18,2.0,0.5,N,-2
45,"Wednesday, May 23",ATL,@,CIN,1.0,2.0,26-19,2.0,0.5,N,-3
46,"Thursday, May 24",ATL,@,CIN,3.0,6.0,26-20,2.0,1.0,N,-4
47,"Friday, May 25",ATL,Home,WSN,4.0,7.0,26-21,2.0,2.0,N,-5
48,"Saturday, May 26",ATL,Home,WSN,4.0,8.0,26-22,4.0,3.0,D,-6
49,"Sunday, May 27",ATL,Home,WSN,2.0,7.0,26-23,4.0,4.0,N,-7
50,"Monday, May 28",ATL,Home,STL,2.0,8.0,26-24,4.0,4.0,D,-8
51,"Tuesday, May 29",ATL,Home,STL,5.0,4.0,27-24,4.0,3.0,N,1
52,"Wednesday, May 30",ATL,Home,STL,10.0,7.0,28-24,4.0,2.0,N,2
53,"Saturday, Jun 2",ATL,@,WSN,0.0,2.0,28-25,4.0,3.0,D,-1
54,"Sunday, Jun 3",ATL,@,WSN,3.0,2.0,29-25,4.0,2.0,D,1
55,"Tuesday, Jun 5",ATL,@,MIA,11.0,0.0,30-25,4.0,2.0,N,2
56,"Wednesday, Jun 6",ATL,@,MIA,2.0,1.0,31-25,2.0,2.0,N,3
57,"Thursday, Jun 7",ATL,@,MIA,8.0,2.0,32-25,2.0,1.0,N,4
58,"Friday, Jun 8",ATL,Home,TOR,4.0,3.0,33-25,2.0,1.0,N,5
59,"Saturday, Jun 9",ATL,Home,TOR,5.0,2.0,34-25,2.0,1.0,D,6
60,"Sunday, Jun 10",ATL,Home,TOR,4.0,12.0,34-26,2.0,2.0,D,-1
61,"Monday, Jun 11",ATL,Home,NYY,0.0,3.0,34-27,2.0,3.0,N,-2
62,"Tuesday, Jun 12",ATL,Home,NYY,4.0,6.0,34-28,2.0,4.0,N,-3
63,"Wednesday, Jun 13",ATL,Home,NYY,2.0,3.0,34-29,2.0,5.0,N,-4
64,"Friday, Jun 15",ATL,Home,BAL,4.0,2.0,35-29,2.0,4.0,N,1
65,"Saturday, Jun 16",ATL,Home,BAL,0.0,5.0,35-30,2.0,4.0,N,-1
66,"Sunday, Jun 17",ATL,Home,BAL,0.0,2.0,35-31,2.0,4.0,D,-2
67,"Monday, Jun 18",ATL,@,NYY,2.0,6.0,35-32,3.0,4.5,N,-3
68,"Tuesday, Jun 19",ATL,@,NYY,4.0,3.0,36-32,3.0,3.5,N,1
69,"Wednesday, Jun 20",ATL,@,NYY,10.0,5.0,37-32,3.0,3.5,D,2
70,"Friday, Jun 22",ATL,@,BOS,4.0,1.0,38-32,3.0,3.0,N,3
71,"Saturday, Jun 23",ATL,@,BOS,4.0,8.0,38-33,3.0,4.0,N,-1
72,"Sunday, Jun 24",ATL,@,BOS,4.0,9.0,38-34,3.0,4.0,D,-2
73,"Tuesday, Jun 26",ATL,Home,ARI,8.0,1.0,39-34,2.0,3.5,N,1
74,"Wednesday, Jun 27",ATL,Home,ARI,6.0,4.0,40-34,2.0,3.5,N,2
75,"Thursday, Jun 28",ATL,Home,ARI,2.0,3.0,40-35,2.0,3.5,N,-1
76,"Friday, Jun 29",ATL,Home,WSN,4.0,5.0,40-36,3.0,4.5,N,-2
77,"Saturday, Jun 30",ATL,Home,WSN,7.0,5.0,41-36,3.0,3.5,D,1
78,"Sunday, Jul 1",ATL,Home,WSN,4.0,8.0,41-37,3.0,4.5,D,-1
79,"Monday, Jul 2",ATL,Home,CHC,1.0,4.0,41-38,3.0,5.0,N,-2
80,"Tuesday, Jul 3",ATL,Home,CHC,10.0,3.0,42-38,3.0,5.0,N,1
81,"Wednesday, Jul 4",ATL,Home,CHC,1.0,5.0,42-39,3.0,6.0,N,-1
82,"Thursday, Jul 5",ATL,Home,CHC,7.0,3.0,43-39,3.0,6.0,N,1
83,"Friday, Jul 6",ATL,@,PHI,5.0,0.0,44-39,3.0,5.0,N,2
84,"Saturday, Jul 7",ATL,@,PHI,6.0,3.0,45-39,3.0,5.0,N,3
85,"Sunday, Jul 8",ATL,@,PHI,4.0,3.0,46-39,2.0,4.0,D,4
86,"Friday, Jul 13",ATL,Home,NYM,7.0,5.0,47-39,2.0,4.0,N,5
87,"Saturday, Jul 14",ATL,Home,NYM,8.0,7.0,48-39,2.0,3.0,D,6
88,"Sunday, Jul 15",ATL,Home,NYM,6.0,1.0,49-39,2.0,3.0,D,7
89,"Tuesday, Jul 17",ATL,Home,SFG,0.0,9.0,49-40,2.0,3.5,N,-1
90,"Wednesday, Jul 18",ATL,Home,SFG,4.0,9.0,49-41,2.0,4.5,N,-2
91,"Thursday, Jul 19",ATL,Home,SFG,3.0,2.0,50-41,2.0,3.5,D,1
92,"Friday, Jul 20",ATL,@,WSN,11.0,10.0,51-41,2.0,2.5,N,2
93,"Saturday, Jul 21 (1)",ATL,@,WSN,4.0,0.0,52-41,2.0,2.5,D,3
94,"Saturday, Jul 21 (2)",ATL,@,WSN,2.0,5.0,52-42,2.0,2.5,N,-1
95,"Sunday, Jul 22",ATL,@,WSN,2.0,9.0,52-43,2.0,3.5,D,-2
96,"Monday, Jul 23",ATL,@,MIA,1.0,2.0,52-44,2.0,4.5,N,-3
97,"Tuesday, Jul 24",ATL,@,MIA,4.0,3.0,53-44,2.0,4.5,N,1
98,"Wednesday, Jul 25",ATL,@,MIA,7.0,1.0,54-44,2.0,4.5,D,2
99,"Friday, Jul 27",ATL,Home,PHI,6.0,1.0,55-44,2.0,4.0,N,3
100,"Saturday, Jul 28",ATL,Home,PHI,2.0,1.0,56-44,2.0,4.0,N,4
101,"Sunday, Jul 29",ATL,Home,PHI,6.0,2.0,57-44,2.0,4.0,D,5
102,"Monday, Jul 30",ATL,Home,MIA,8.0,2.0,58-44,2.0,3.5,N,6
103,"Tuesday, Jul 31",ATL,Home,MIA,7.0,1.0,59-44,2.0,2.5,N,7
104,"Wednesday, Aug 1",ATL,Home,MIA,2.0,4.0,59-45,2.0,2.5,N,-1
105,"Thursday, Aug 2",ATL,Home,MIA,6.0,1.0,60-45,2.0,2.5,N,1
106,"Friday, Aug 3",ATL,Home,HOU,4.0,1.0,61-45,2.0,2.0,N,2
107,"Saturday, Aug 4",ATL,Home,HOU,2.0,3.0,61-46,2.0,3.0,N,-1
108,"Sunday, Aug 5",ATL,Home,HOU,6.0,1.0,62-46,2.0,3.0,D,1
109,"Monday, Aug 6",ATL,@,PHI,6.0,1.0,63-46,2.0,3.0,N,2
110,"Tuesday, Aug 7",ATL,@,PHI,0.0,3.0,63-47,2.0,4.0,N,-1
111,"Wednesday, Aug 8",ATL,@,PHI,12.0,6.0,64-47,2.0,4.0,N,1
112,"Friday, Aug 10",ATL,@,NYM,4.0,0.0,65-47,2.0,4.5,N,2
113,"Saturday, Aug 11",ATL,@,NYM,9.0,3.0,66-47,2.0,4.5,N,3
114,"Sunday, Aug 12",ATL,@,NYM,5.0,6.0,66-48,2.0,4.5,N,-1
115,"Monday, Aug 13",ATL,Home,SDP,1.0,4.0,66-49,2.0,5.5,N,-2
116,"Tuesday, Aug 14",ATL,Home,SDP,6.0,0.0,67-49,2.0,4.5,N,1
117,"Wednesday, Aug 15",ATL,Home,SDP,6.0,1.0,68-49,2.0,4.5,N,2
118,"Thursday, Aug 16",ATL,Home,SDP,6.0,0.0,69-49,2.0,4.0,N,3
119,"Friday, Aug 17",ATL,Home,LAD,4.0,3.0,70-49,2.0,4.0,N,4
120,"Saturday, Aug 18",ATL,Home,LAD,2.0,6.0,70-50,2.0,4.0,N,-1
121,"Sunday, Aug 19",ATL,Home,LAD,0.0,5.0,70-51,2.0,5.0,D,-2
122,"Monday, Aug 20",ATL,@,WSN,4.0,5.0,70-52,2.0,6.0,N,-3
123,"Tuesday, Aug 21",ATL,@,WSN,1.0,4.0,70-53,2.0,7.0,N,-4
124,"Wednesday, Aug 22",ATL,@,WSN,5.0,1.0,71-53,2.0,6.0,N,1
125,"Thursday, Aug 23",ATL,@,SFG,2.0,5.0,71-54,2.0,6.5,N,-1
126,"Friday, Aug 24",ATL,@,SFG,3.0,5.0,71-55,2.0,6.5,N,-2
127,"Saturday, Aug 25",ATL,@,SFG,7.0,3.0,72-55,2.0,5.5,D,1
128,"Sunday, Aug 26",ATL,@,SFG,7.0,1.0,73-55,2.0,4.5,N,2
129,"Monday, Aug 27",ATL,@,SDP,0.0,3.0,73-56,2.0,5.0,N,-1
130,"Tuesday, Aug 28",ATL,@,SDP,2.0,0.0,74-56,2.0,4.0,N,1
131,"Wednesday, Aug 29",ATL,@,SDP,2.0,8.0,74-57,2.0,5.0,D,-1
132,"Friday, Aug 31",ATL,Home,PHI,5.0,8.0,74-58,2.0,6.5,N,-2
133,"Saturday, Sep 1",ATL,Home,PHI,1.0,5.0,74-59,2.0,6.5,D,-3
134,"Sunday, Sep 2",ATL,Home,PHI,8.0,7.0,75-59,2.0,6.5,N,1
135,"Monday, Sep 3",ATL,Home,COL,6.0,1.0,76-59,2.0,6.5,D,2
136,"Tuesday, Sep 4",ATL,Home,COL,0.0,6.0,76-60,2.0,7.5,N,-1
137,"Wednesday, Sep 5",ATL,Home,COL,1.0,0.0,77-60,2.0,7.5,N,1
138,"Thursday, Sep 6",ATL,Home,COL,1.0,0.0,78-60,2.0,7.5,D,2
139,"Friday, Sep 7",ATL,@,NYM,3.0,0.0,79-60,2.0,6.5,N,3
140,"Saturday, Sep 8",ATL,@,NYM,11.0,3.0,80-60,2.0,6.5,D,4
141,"Sunday, Sep 9",ATL,@,NYM,3.0,2.0,81-60,2.0,5.5,D,5
142,"Monday, Sep 10",ATL,@,MIL,1.0,4.0,81-61,2.0,6.5,N,-1
143,"Tuesday, Sep 11",ATL,@,MIL,0.0,5.0,81-62,2.0,7.5,N,-2
144,"Wednesday, Sep 12",ATL,@,MIL,2.0,8.0,81-63,2.0,8.5,N,-3
145,"Friday, Sep 14",ATL,Home,WSN,2.0,1.0,82-63,2.0,7.5,N,1
146,"Saturday, Sep 15",ATL,Home,WSN,5.0,4.0,83-63,2.0,6.5,D,2
147,"Sunday, Sep 16",ATL,Home,WSN,5.0,1.0,84-63,2.0,5.5,N,3
148,"Monday, Sep 17",ATL,@,MIA,7.0,5.0,85-63,2.0,5.0,N,4
149,"Tuesday, Sep 18",ATL,@,MIA,3.0,4.0,85-64,2.0,5.5,N,-1
150,"Wednesday, Sep 19",ATL,@,MIA,3.0,0.0,86-64,2.0,5.0,N,1
151,"Friday, Sep 21",ATL,@,PHI,2.0,6.0,86-65,2.0,5.5,N,-1
152,"Saturday, Sep 22",ATL,@,PHI,8.0,2.0,87-65,2.0,5.5,D,1
153,"Sunday, Sep 23",ATL,@,PHI,2.0,1.0,88-65,2.0,4.5,D,2
154,"Tuesday, Sep 25",ATL,Home,MIA,4.0,3.0,89-65,2.0,4.0,N,3
155,"Wednesday, Sep 26",ATL,Home,MIA,3.0,0.0,90-65,2.0,4.0,N,4
156,"Thursday, Sep 27",ATL,Home,MIA,6.0,2.0,91-65,2.0,4.0,N,5
157,"Friday, Sep 28",ATL,Home,NYM,1.0,3.0,91-66,2.0,4.0,N,-1
158,"Saturday, Sep 29",ATL,Home,NYM,2.0,0.0,92-66,2.0,4.0,N,1
159,"Sunday, Sep 30",ATL,Home,NYM,6.0,2.0,93-66,2.0,3.0,D,2
160,"Monday, Oct 1",ATL,@,PIT,1.0,2.0,93-67,2.0,3.0,N,-1
161,"Tuesday, Oct 2",ATL,@,PIT,1.0,5.0,93-68,2.0,4.0,N,-2
162,"Wednesday, Oct 3",ATL,@,PIT,4.0,0.0,94-68,2.0,4.0,D,1
1,"Monday, Apr 1",ATL,Home,PHI,7.0,5.0,1-0,1.0,Tied,N,1
2,"Wednesday, Apr 3",ATL,Home,PHI,9.0,2.0,2-0,1.0,Tied,N,2
3,"Thursday, Apr 4",ATL,Home,PHI,0.0,2.0,2-1,2.0,1.0,N,-1
4,"Friday, Apr 5",ATL,Home,CHC,4.0,1.0,3-1,1.0,Tied,N,1
5,"Saturday, Apr 6",ATL,Home,CHC,6.0,5.0,4-1,1.0,Tied,N,2
6,"Sunday, Apr 7",ATL,Home,CHC,5.0,1.0,5-1,1.0,up 1.0,D,3
7,"Monday, Apr 8",ATL,@,MIA,2.0,0.0,6-1,1.0,up 1.0,N,4
8,"Tuesday, Apr 9",ATL,@,MIA,3.0,2.0,7-1,1.0,up 1.5,N,5
9,"Wednesday, Apr 10",ATL,@,MIA,8.0,0.0,8-1,1.0,up 1.5,N,6
10,"Friday, Apr 12",ATL,@,WSN,6.0,4.0,9-1,1.0,up 2.0,N,7
11,"Saturday, Apr 13",ATL,@,WSN,3.0,1.0,10-1,1.0,up 3.0,D,8
12,"Sunday, Apr 14",ATL,@,WSN,9.0,0.0,11-1,1.0,up 3.5,D,9
13,"Tuesday, Apr 16",ATL,Home,KCR,6.0,3.0,12-1,1.0,up 4.5,N,10
14,"Wednesday, Apr 17",ATL,Home,KCR,0.0,1.0,12-2,1.0,up 3.5,D,-1
15,"Thursday, Apr 18",ATL,@,PIT,6.0,4.0,13-2,1.0,up 4.0,N,1
16,"Friday, Apr 19",ATL,@,PIT,0.0,6.0,13-3,1.0,up 4.0,N,-1
17,"Saturday, Apr 20",ATL,@,PIT,1.0,3.0,13-4,1.0,up 3.0,N,-2
18,"Sunday, Apr 21",ATL,@,PIT,2.0,4.0,13-5,1.0,up 3.0,D,-3
19,"Tuesday, Apr 23 (1)",ATL,@,COL,4.0,3.0,14-5,1.0,up 5.0,D,1
20,"Tuesday, Apr 23 (2)",ATL,@,COL,10.0,2.0,15-5,1.0,up 5.0,N,2
21,"Wednesday, Apr 24",ATL,@,COL,5.0,6.0,15-6,1.0,up 4.0,D,-1
22,"Friday, Apr 26",ATL,@,DET,0.0,10.0,15-7,1.0,up 3.5,N,-2
23,"Saturday, Apr 27",ATL,@,DET,4.0,7.0,15-8,1.0,up 2.5,D,-3
24,"Sunday, Apr 28",ATL,@,DET,3.0,8.0,15-9,1.0,up 2.5,N,-4
25,"Monday, Apr 29",ATL,Home,WSN,3.0,2.0,16-9,1.0,up 3.5,N,1
26,"Tuesday, Apr 30",ATL,Home,WSN,8.0,1.0,17-9,1.0,up 4.5,N,2
27,"Wednesday, May 1",ATL,Home,WSN,0.0,2.0,17-10,1.0,up 3.5,N,-1
28,"Thursday, May 2",ATL,Home,WSN,1.0,3.0,17-11,1.0,up 2.5,N,-2
29,"Friday, May 3",ATL,Home,NYM,5.0,7.0,17-12,1.0,up 2.5,N,-3
30,"Sunday, May 5",ATL,Home,NYM,9.0,4.0,18-12,1.0,up 2.0,D,1
31,"Monday, May 6",ATL,@,CIN,7.0,4.0,19-12,1.0,up 2.5,N,2
32,"Tuesday, May 7",ATL,@,CIN,4.0,5.0,19-13,1.0,up 2.0,N,-1
33,"Wednesday, May 8",ATL,@,CIN,7.0,2.0,20-13,1.0,up 2.0,D,1
34,"Thursday, May 9",ATL,@,SFG,6.0,3.0,21-13,1.0,up 2.0,N,2
35,"Friday, May 10",ATL,@,SFG,2.0,8.0,21-14,1.0,up 1.0,N,-1
36,"Saturday, May 11",ATL,@,SFG,1.0,10.0,21-15,1.0,up 1.0,D,-2
37,"Sunday, May 12",ATL,@,SFG,1.0,5.0,21-16,1.0,up 1.0,D,-3
38,"Monday, May 13",ATL,@,ARI,10.0,1.0,22-16,1.0,up 1.0,N,1
39,"Tuesday, May 14",ATL,@,ARI,0.0,2.0,22-17,1.0,up 1.0,N,-1
40,"Wednesday, May 15",ATL,@,ARI,3.0,5.0,22-18,1.0,up 1.0,D,-2
41,"Friday, May 17",ATL,Home,LAD,8.0,5.0,23-18,1.0,up 0.5,N,1
42,"Saturday, May 18",ATL,Home,LAD,3.0,1.0,24-18,1.0,up 1.5,N,2
43,"Sunday, May 19",ATL,Home,LAD,5.0,2.0,25-18,1.0,up 2.5,D,3
44,"Monday, May 20",ATL,Home,MIN,5.0,1.0,26-18,1.0,up 3.5,N,4
45,"Tuesday, May 21",ATL,Home,MIN,5.0,4.0,27-18,1.0,up 4.5,N,5
46,"Wednesday, May 22",ATL,Home,MIN,8.0,3.0,28-18,1.0,up 4.5,D,6
47,"Friday, May 24",ATL,@,NYM,7.0,5.0,29-18,1.0,up 4.5,N,7
48,"Saturday, May 25",ATL,@,NYM,6.0,0.0,30-18,1.0,up 5.5,N,8
49,"Sunday, May 26",ATL,@,NYM,2.0,4.0,30-19,1.0,up 4.5,N,-1
50,"Monday, May 27",ATL,@,TOR,3.0,9.0,30-20,1.0,up 4.5,N,-2
51,"Tuesday, May 28",ATL,@,TOR,7.0,6.0,31-20,1.0,up 4.5,D,1
52,"Wednesday, May 29",ATL,Home,TOR,0.0,3.0,31-21,1.0,up 4.5,N,-1
53,"Thursday, May 30",ATL,Home,TOR,11.0,3.0,32-21,1.0,up 5.5,N,1
54,"Friday, May 31",ATL,Home,WSN,2.0,3.0,32-22,1.0,up 4.5,N,-1
55,"Saturday, Jun 1",ATL,Home,WSN,2.0,1.0,33-22,1.0,up 5.5,N,1
56,"Sunday, Jun 2",ATL,Home,WSN,6.0,3.0,34-22,1.0,up 6.5,D,2
57,"Monday, Jun 3",ATL,Home,PIT,7.0,2.0,35-22,1.0,up 7.0,N,3
58,"Tuesday, Jun 4",ATL,Home,PIT,5.0,4.0,36-22,1.0,up 7.0,N,4
59,"Wednesday, Jun 5",ATL,Home,PIT,5.0,0.0,37-22,1.0,up 7.5,D,5
60,"Thursday, Jun 6",ATL,@,LAD,0.0,5.0,37-23,1.0,up 6.5,N,-1
61,"Friday, Jun 7",ATL,@,LAD,1.0,2.0,37-24,1.0,up 6.5,N,-2
62,"Saturday, Jun 8",ATL,@,LAD,2.0,1.0,38-24,1.0,up 7.5,N,1
63,"Sunday, Jun 9",ATL,@,LAD,8.0,1.0,39-24,1.0,up 7.5,D,2
64,"Monday, Jun 10",ATL,@,SDP,6.0,7.0,39-25,1.0,up 7.0,N,-1
65,"Tuesday, Jun 11",ATL,@,SDP,2.0,3.0,39-26,1.0,up 7.0,N,-2
66,"Wednesday, Jun 12",ATL,@,SDP,3.0,5.0,39-27,1.0,up 6.0,D,-3
67,"Friday, Jun 14",ATL,Home,SFG,0.0,6.0,39-28,1.0,up 5.5,N,-4
68,"Saturday, Jun 15",ATL,Home,SFG,6.0,5.0,40-28,1.0,up 5.5,D,1
69,"Sunday, Jun 16",ATL,Home,SFG,3.0,0.0,41-28,1.0,up 6.5,N,2
70,"Monday, Jun 17",ATL,Home,NYM,2.0,1.0,42-28,1.0,up 7.5,N,3
71,"Tuesday, Jun 18 (1)",ATL,Home,NYM,3.0,4.0,42-29,1.0,up 7.0,D,-1
72,"Tuesday, Jun 18 (2)",ATL,Home,NYM,1.0,6.0,42-30,1.0,up 7.0,N,-2
73,"Wednesday, Jun 19",ATL,Home,NYM,5.0,3.0,43-30,1.0,up 7.0,N,1
74,"Thursday, Jun 20",ATL,Home,NYM,3.0,4.0,43-31,1.0,up 6.0,N,-1
75,"Friday, Jun 21",ATL,@,MIL,0.0,2.0,43-32,1.0,up 5.0,N,-2
76,"Saturday, Jun 22",ATL,@,MIL,0.0,2.0,43-33,1.0,up 5.0,D,-3
77,"Sunday, Jun 23",ATL,@,MIL,7.0,4.0,44-33,1.0,up 6.0,D,1
78,"Tuesday, Jun 25",ATL,@,KCR,4.0,3.0,45-33,1.0,up 6.0,N,2
79,"Wednesday, Jun 26",ATL,@,KCR,3.0,4.0,45-34,1.0,up 5.0,N,-1
80,"Friday, Jun 28",ATL,Home,ARI,3.0,0.0,46-34,1.0,up 5.5,N,1
81,"Saturday, Jun 29",ATL,Home,ARI,11.0,5.0,47-34,1.0,up 6.5,D,2
82,"Sunday, Jun 30",ATL,Home,ARI,6.0,2.0,48-34,1.0,up 6.5,D,3
83,"Tuesday, Jul 2",ATL,Home,MIA,11.0,3.0,49-34,1.0,up 7.0,N,4
84,"Wednesday, Jul 3",ATL,Home,MIA,3.0,6.0,49-35,1.0,up 7.0,N,-1
85,"Thursday, Jul 4",ATL,Home,MIA,3.0,4.0,49-36,1.0,up 6.0,N,-2
86,"Friday, Jul 5",ATL,@,PHI,4.0,5.0,49-37,1.0,up 5.0,N,-3
87,"Saturday, Jul 6",ATL,@,PHI,13.0,4.0,50-37,1.0,up 5.0,N,1
88,"Sunday, Jul 7",ATL,@,PHI,3.0,7.0,50-38,1.0,up 4.0,D,-1
89,"Monday, Jul 8",ATL,@,MIA,7.0,1.0,51-38,1.0,up 5.0,N,1
90,"Tuesday, Jul 9",ATL,@,MIA,6.0,4.0,52-38,1.0,up 6.0,N,2
91,"Wednesday, Jul 10",ATL,@,MIA,2.0,6.0,52-39,1.0,up 5.0,D,-1
92,"Thursday, Jul 11",ATL,Home,CIN,6.0,5.0,53-39,1.0,up 6.0,N,1
93,"Friday, Jul 12",ATL,Home,CIN,2.0,4.0,53-40,1.0,up 6.0,N,-1
94,"Saturday, Jul 13",ATL,Home,CIN,5.0,2.0,54-40,1.0,up 7.0,D,1
95,"Sunday, Jul 14",ATL,Home,CIN,4.0,8.0,54-41,1.0,up 6.0,D,-1
96,"Friday, Jul 19",ATL,@,CHW,6.0,4.0,55-41,1.0,up 6.5,N,1
97,"Saturday, Jul 20",ATL,@,CHW,6.0,10.0,55-42,1.0,up 6.5,D,-1
98,"Sunday, Jul 21",ATL,@,CHW,1.0,3.0,55-43,1.0,up 6.5,D,-2
99,"Monday, Jul 22",ATL,@,NYM,2.0,1.0,56-43,1.0,up 7.0,N,1
100,"Tuesday, Jul 23",ATL,@,NYM,1.0,4.0,56-44,1.0,up 7.0,N,-1
101,"Wednesday, Jul 24",ATL,@,NYM,8.0,2.0,57-44,1.0,up 8.0,N,1
102,"Thursday, Jul 25",ATL,@,NYM,4.0,7.0,57-45,1.0,up 8.0,D,-1
103,"Friday, Jul 26",ATL,Home,STL,4.0,1.0,58-45,1.0,up 8.5,N,1
104,"Saturday, Jul 27",ATL,Home,STL,2.0,0.0,59-45,1.0,up 8.5,D,2
105,"Sunday, Jul 28",ATL,Home,STL,5.0,2.0,60-45,1.0,up 8.5,N,3
106,"Monday, Jul 29",ATL,Home,COL,9.0,8.0,61-45,1.0,up 9.0,N,4
107,"Tuesday, Jul 30",ATL,Home,COL,11.0,3.0,62-45,1.0,up10.0,N,5
108,"Wednesday, Jul 31",ATL,Home,COL,9.0,0.0,63-45,1.0,up11.0,N,6
109,"Thursday, Aug 1",ATL,Home,COL,11.0,2.0,64-45,1.0,up11.5,N,7
110,"Friday, Aug 2",ATL,@,PHI,6.0,4.0,65-45,1.0,up11.5,N,8
111,"Saturday, Aug 3",ATL,@,PHI,5.0,4.0,66-45,1.0,up11.5,D,9
112,"Sunday, Aug 4",ATL,@,PHI,4.0,1.0,67-45,1.0,up12.5,N,10
113,"Monday, Aug 5",ATL,@,WSN,3.0,2.0,68-45,1.0,up13.5,N,11
114,"Tuesday, Aug 6",ATL,@,WSN,2.0,1.0,69-45,1.0,up14.5,N,12
115,"Wednesday, Aug 7",ATL,@,WSN,6.0,3.0,70-45,1.0,up15.5,N,13
116,"Friday, Aug 9",ATL,Home,MIA,5.0,0.0,71-45,1.0,up15.5,N,14
117,"Saturday, Aug 10",ATL,Home,MIA,0.0,1.0,71-46,1.0,up14.5,N,-1
118,"Sunday, Aug 11",ATL,Home,MIA,9.0,4.0,72-46,1.0,up14.5,D,1
119,"Monday, Aug 12",ATL,Home,PHI,1.0,5.0,72-47,1.0,up14.0,N,-1
120,"Tuesday, Aug 13",ATL,Home,PHI,3.0,1.0,73-47,1.0,up14.0,N,1
121,"Wednesday, Aug 14",ATL,Home,PHI,6.0,3.0,74-47,1.0,up14.0,N,2
122,"Friday, Aug 16",ATL,Home,WSN,3.0,2.0,75-47,1.0,up15.5,N,3
123,"Saturday, Aug 17",ATL,Home,WSN,7.0,8.0,75-48,1.0,up14.5,N,-1
124,"Sunday, Aug 18",ATL,Home,WSN,2.0,1.0,76-48,1.0,up15.5,D,1
125,"Tuesday, Aug 20",ATL,@,NYM,3.0,5.0,76-49,1.0,up15.0,N,-1
126,"Wednesday, Aug 21",ATL,@,NYM,4.0,1.0,77-49,1.0,up15.0,D,1
127,"Thursday, Aug 22",ATL,@,STL,2.0,6.0,77-50,1.0,up14.0,N,-1
128,"Friday, Aug 23",ATL,@,STL,1.0,3.0,77-51,1.0,up13.0,N,-2
129,"Saturday, Aug 24",ATL,@,STL,2.0,6.0,77-52,1.0,up12.0,N,-3
130,"Sunday, Aug 25",ATL,@,STL,5.0,2.0,78-52,1.0,up13.0,D,1
131,"Tuesday, Aug 27",ATL,Home,CLE,2.0,0.0,79-52,1.0,up13.0,N,2
132,"Wednesday, Aug 28",ATL,Home,CLE,3.0,2.0,80-52,1.0,up13.0,N,3
133,"Thursday, Aug 29",ATL,Home,CLE,3.0,1.0,81-52,1.0,up13.0,N,4
134,"Friday, Aug 30",ATL,Home,MIA,2.0,1.0,82-52,1.0,up14.0,N,5
135,"Saturday, Aug 31",ATL,Home,MIA,5.0,4.0,83-52,1.0,up15.0,N,6
136,"Sunday, Sep 1",ATL,Home,MIA,0.0,7.0,83-53,1.0,up14.0,N,-1
