,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
19,"Monday, Apr 27",COL,@,ARI,5.0,4.0,11-8,2.0,1.0,N,1
20,"Tuesday, Apr 28",COL,@,ARI,5.0,12.0,11-9,2.0,1.0,N,-1
21,"Wednesday, Apr 29",COL,@,ARI,1.0,9.0,11-10,2.0,2.0,N,-2
22,"Friday, May 1",COL,@,SDP,3.0,14.0,11-11,2.0,3.0,N,-3
23,"Saturday, May 2",COL,@,SDP,2.0,4.0,11-12,3.0,4.0,N,-4
24,"Sunday, May 3",COL,@,SDP,6.0,8.0,11-13,4.0,5.0,D,-5
25,"Wednesday, May 6 (1)",COL,Home,ARI,7.0,13.0,11-14,5.0,5.5,D,-6
26,"Wednesday, May 6 (2)",COL,Home,ARI,1.0,5.0,11-15,5.0,5.5,N,-7
27,"Friday, May 8",COL,Home,LAD,1.0,2.0,11-16,5.0,7.0,N,-8
28,"Sunday, May 10",COL,Home,LAD,5.0,9.0,11-17,5.0,8.0,D,-9
29,"Tuesday, May 12",COL,@,LAA,2.0,5.0,11-18,5.0,9.5,N,-10
30,"Wednesday, May 13",COL,@,LAA,1.0,2.0,11-19,5.0,9.5,N,-11
31,"Thursday, May 14",COL,@,LAD,5.0,4.0,12-19,5.0,8.5,N,1
32,"Friday, May 15",COL,@,LAD,4.0,6.0,12-20,5.0,9.5,N,-1
33,"Saturday, May 16",COL,@,LAD,7.0,1.0,13-20,5.0,8.5,N,1
34,"Sunday, May 17",COL,@,LAD,0.0,1.0,13-21,5.0,9.5,D,-1
35,"Monday, May 18",COL,Home,PHI,3.0,4.0,13-22,5.0,10.0,N,-2
36,"Tuesday, May 19",COL,Home,PHI,6.0,5.0,14-22,5.0,9.0,N,1
37,"Wednesday, May 20",COL,Home,PHI,2.0,4.0,14-23,5.0,9.0,N,-1
38,"Thursday, May 21",COL,Home,PHI,7.0,3.0,15-23,5.0,8.0,D,1
39,"Friday, May 22",COL,Home,SFG,8.0,11.0,15-24,5.0,9.0,N,-1
40,"Saturday, May 23 (1)",COL,Home,SFG,8.0,10.0,15-25,5.0,9.5,D,-2
